Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
10,85,47909.61,0,9.089124,8,3,0,1,1,0,1,1,0,1,0,0,0,0,1,12.55601,1383.430229,2,2,2,3,5,2,3,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,73,26231.41,0,10.31976,8,2,1,0,0,1,1,0,1,0,1,0,1,0,1,13.67733,1427.811261,3,3,3,5,2,4,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,50,17201.71,0,10.99852,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,43.63637,4162.046301,3,4,3,4,2,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,75,58482.9,1,8.294186076,13,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2.188918771,409.7486664,3,3,3,3,3,4,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5,55,10315.72,1,13.15703,7,0,0,1,1,1,1,1,0,1,1,1,0,0,0,14.80885,2097.707886,3,3,3,2,4,2,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,30,26139.47,1,7.733155,11,1,0,0,0,1,1,1,0,1,0,1,1,1,1,64.60644,6426.687397,5,5,4,5,3,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,30,90664.75,0,11.05354,11,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2.362663,254.7465501,2,1,3,2,4,2,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,44,26040.67,0,12.19992,9,1,0,0,1,0,1,0,1,0,1,0,0,0,1,21.06329,1932.26875,2,2,3,3,4,3,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,84,10979.8,1,6.638957,12,0,0,0,0,0,1,1,1,1,0,0,0,1,0,9.553951,1063.934914,5,5,4,2,6,5,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4,22,69455.07,0,10.38882,14,1,2,0,1,0,1,1,0,0,1,0,1,0,0,4.434036,1301.182014,3,4,3,4,3,5,4,3,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
2,55,57281.66,1,5.762293362,10,2,1,0,0,1,1,0,0,1,1,0,1,1,0,3.469955007,961.4921994,2,3,2,3,3,4,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,80,51082.1,1,11.48824,10,0,0,0,1,0,1,1,0,1,1,1,1,1,1,6.62916,1292.497362,6,6,6,4,3,5,5,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2,61,26364.52,0,4.838589,12,4,0,0,1,0,1,0,1,1,0,1,0,1,0,62.86571,5918.858621,3,4,3,4,3,3,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,59,31150.04,0,10.259,8,3,1,0,0,0,0,1,0,0,0,0,0,1,0,13.33556,1372.679029,4,3,4,3,4,2,4,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
8,76,68046.98,0,15.84252,14,0,2,0,1,0,1,1,0,1,0,1,0,1,0,69.76328,6285.098359,4,2,4,2,4,4,4,4,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1,39,44779.1,1,6.280831,14,1,0,0,0,0,1,1,0,1,1,0,1,1,1,9.539097,1965.90329,4,4,2,3,3,4,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,53,10475.58,0,5.327354,7,5,1,0,1,0,1,0,1,1,0,0,0,0,1,71.32046,5994.956113,3,2,3,3,5,3,2,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
4,36,31975.58,0,13.92475,7,1,1,0,1,0,1,0,0,0,1,1,1,1,1,55.87037,5702.76012,5,3,4,5,2,5,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,65,4795.94,1,10.61107,8,3,0,1,1,1,0,0,1,0,1,1,1,1,0,2.748652,840.6246629,1,2,2,5,4,3,2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,84,48689.21,0,15.49091,12,1,0,1,0,0,1,0,1,1,1,0,0,0,1,47.96511,4181.676431,4,3,4,2,4,3,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,63,38737.86,1,6.693519,15,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1.709971,479.5519429,2,2,1,4,4,2,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,35,27361.32,0,10.27532,9,1,0,0,1,1,1,0,0,1,0,0,0,0,1,56.78051,4904.294892,3,3,3,2,5,3,3,4,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
3,85,24740.03,1,6.926083,9,2,0,1,1,0,1,0,0,1,0,0,1,1,0,9.343412,1703.524533,4,4,3,4,4,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,87,4464.62,0,3.954662,8,1,0,0,1,0,1,0,0,1,1,0,0,0,1,11.37064,985.0942314,3,2,3,2,5,2,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2,32,6494.55,0,9.470573,12,0,2,0,1,1,1,0,1,0,0,0,1,0,1,70.09214,6177.436257,5,5,4,4,2,4,4,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
7,89,93936.05,0,12.63119,14,1,1,0,1,1,1,0,1,1,0,0,1,1,0,8.301576,1436.945723,3,3,3,2,4,2,2,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
3,19,15694.8,0,7.423334085,16,1,0,0,0,0,1,0,0,1,0,1,0,0,1,15.54691331,1561.767949,2,4,3,4,5,2,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3,74,19659.9,0,6.115623,14,0,1,0,0,0,1,0,0,1,1,1,1,0,1,55.15571,4907.861735,3,3,4,4,2,4,6,4,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0,19,59419.82,1,13.83841,15,0,1,1,0,0,1,1,1,0,0,0,1,1,0,2.608423,1328.874126,5,4,4,5,4,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,54,23918.86,0,12.09121,7,1,0,0,1,0,1,0,1,0,0,1,1,0,1,2.941261,498.8080579,3,3,3,5,5,2,3,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9,31,55521.06,1,9.276057,9,0,0,0,0,1,1,1,1,0,0,0,1,1,0,2.086344,1110.320153,3,2,2,2,3,1,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,58,24526.83,0,8.112139,9,1,0,0,1,1,1,0,0,1,1,0,1,1,1,64.76289,5912.297497,4,4,4,5,2,3,4,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
4,29,48257.2,0,13.29045,12,2,0,0,1,0,0,0,0,1,1,1,1,1,0,49.27633,4912.958462,2,3,3,4,3,3,3,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2,62,100171.6,0,9.570705,15,0,1,0,0,0,1,0,1,1,0,1,0,1,0,2.146247,940.3579408,4,3,5,4,4,4,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2,50,49782.7,0,3.978796,12,0,1,0,1,0,1,1,0,1,1,0,0,0,1,9.25848,1149.144476,2,3,3,2,6,2,2,4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
3,37,50898.88,0,7.677464,7,0,1,0,0,0,1,1,0,0,1,0,1,0,1,46.08155,4259.291587,4,2,3,3,3,3,1,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8,81,50836.65,1,8.740627,17,2,3,0,0,0,1,1,0,0,0,0,1,1,0,15.88923,2018.432674,6,5,6,4,4,7,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
4,73,71134.21,0,9.067273,18,0,0,1,0,0,1,0,0,0,1,0,0,0,0,71.89152,6101.379973,3,3,2,4,4,4,3,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,83,35982.39,0,10.6224092,10,1,0,0,0,0,1,0,0,1,1,0,1,0,0,5.173463744,825.6469228,3,4,3,1,4,2,2,3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
1,47,50395.77,0,11.41706,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70.16029,6280.766215,4,3,2,5,3,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27,16593.59,0,6.306089367,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,9.586248224,1554.416773,4,4,4,4,4,4,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4,29,33192.8,1,9.237382,10,1,0,0,0,1,1,0,0,0,1,1,1,1,1,4.85088,1131.789188,2,2,2,3,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2,35,115029.8,1,10.15194,8,0,1,0,0,0,1,0,1,0,1,1,1,1,0,36.05704,3729.770527,3,4,3,4,3,3,3,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,34,110491.4,0,14.08607,12,2,1,0,1,1,1,0,0,0,0,1,0,0,0,53.90815,4996.04596,3,3,4,4,4,3,5,5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1,20,62952.13,0,14.9103207,15,2,1,0,0,1,1,0,0,0,1,0,0,0,1,28.93788212,2580.979643,5,6,6,4,2,6,5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,46,12531.29,1,7.545931,12,0,0,0,1,1,1,1,1,0,1,0,1,0,0,20.52701,2563.027756,4,6,4,2,5,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,69,25605.4,0,14.22418,11,1,1,0,1,0,1,1,0,0,1,1,0,1,1,65.11128,5681.82038,5,4,5,1,5,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2,49,26569.81,0,10.43343891,10,2,1,1,1,1,0,0,1,0,0,0,0,0,0,9.22316707,1304.854276,4,4,4,3,5,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,62,11607.82,1,11.4166,6,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1.616979,962.2206823,3,3,4,4,4,3,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,20,39603.42,1,10.19664,12,2,1,1,0,0,1,1,1,0,0,1,0,0,1,6.7064,877.2126863,4,4,5,3,2,4,4,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,18,44804.66,0,13.96589,8,1,1,0,1,1,1,1,0,1,0,0,0,1,0,53.92549,5288.937008,5,6,4,4,1,5,6,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,84,36835.17,0,13.55077,10,0,0,0,1,0,1,0,0,0,0,0,1,1,0,64.53,5675.888405,3,2,2,4,4,2,3,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
4,79,113254.1,0,11.00449,19,2,0,0,0,0,1,0,0,0,1,0,1,0,1,63.25754,5487.786212,2,3,2,4,4,2,4,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,40,81847.44,0,13.34978,15,2,0,1,1,1,1,0,1,0,1,1,0,1,1,62.91268,5600.00441,3,4,4,5,2,2,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2,72,19947.99,0,12.59476,14,0,0,0,1,1,1,1,1,1,0,1,0,1,1,37.8337,3903.674979,3,2,3,5,4,4,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,63,10909.79,1,12.21852573,15,2,0,0,1,0,1,1,0,0,0,0,1,1,1,15.31997698,2181.752793,3,4,5,4,3,3,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3,38,47347.97,1,8.141997,16,3,2,1,1,0,1,1,0,0,1,0,1,1,1,5.429608,1186.544217,4,5,2,2,4,3,4,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,67,33333.79,0,10.15348,12,2,0,0,0,0,1,1,1,0,0,1,0,0,0,59.566,5085.102968,2,3,3,3,4,3,3,4,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
4,22,82714.05,0,8.231804,15,1,1,0,1,0,1,1,0,1,0,0,0,1,1,61.88348,6102.523323,4,4,4,5,4,5,5,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,40,50455.61,0,9.329676,14,0,0,0,0,1,1,0,1,1,0,0,1,0,1,62.07809,5893.413959,4,4,4,5,4,4,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,34,7936.05,0,10.89278,7,2,0,0,1,0,1,0,1,1,0,0,0,1,1,56.28159,5070.792059,3,3,2,5,3,4,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,44,24218.05,0,8.256042,12,2,1,0,1,0,1,1,1,0,1,0,0,0,0,25.17478,2341.106117,4,4,3,3,5,4,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,75,52982.0,0,11.36732,13,0,0,0,1,0,1,1,0,0,0,0,0,0,1,68.22903,5699.245355,3,3,3,4,3,2,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,82,22420.64,0,9.097873,14,3,0,1,0,0,0,0,0,0,0,0,0,0,1,15.51392,1244.129071,4,3,5,5,1,5,5,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2,33,15896.91,0,8.919655,8,0,0,0,0,1,1,0,1,0,1,1,1,0,0,9.986555,1291.650867,5,3,5,4,3,4,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
10,36,57023.3,0,8.634494,7,2,0,0,0,0,1,1,0,1,0,1,1,0,1,66.57674,6217.615271,3,5,3,3,3,4,4,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,20,50934.88,0,9.299530649,9,1,0,0,0,0,1,0,1,0,0,1,1,0,0,6.339774346,1333.027522,3,3,4,3,4,3,4,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,44,85194.69,0,8.566319,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14.70766,2060.536764,3,4,4,2,3,4,5,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2,51,54290.34,0,12.09389,10,1,0,0,1,1,1,0,0,1,1,0,0,1,0,10.15451,1224.72764,3,4,4,2,5,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,74,23083.13,0,7.210451,9,1,1,1,1,1,1,0,1,1,0,0,0,1,1,61.78631,5483.045236,4,3,3,3,4,3,1,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
0,21,11162.56,0,8.172079,10,0,1,1,1,0,1,1,1,1,0,0,0,0,1,66.31056,5847.437103,5,5,6,5,3,5,3,4,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,60,12100.28,0,7.683526,12,3,0,0,0,0,1,1,0,0,0,0,0,0,0,5.867453,929.0075954,3,2,2,3,5,3,3,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4,87,38556.54,0,6.464421,12,2,0,0,1,0,0,1,0,0,1,0,0,1,1,63.40077,5922.604676,2,2,2,2,5,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,20,79206.11,0,9.666671,9,0,2,0,1,0,1,1,0,1,1,0,0,0,1,70.49957,6565.889584,5,4,4,3,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,64,19887.32,0,5.659084819,17,2,0,0,1,0,1,1,1,0,1,0,0,0,0,16.24273454,1656.731409,2,3,2,2,6,3,3,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
7,25,26190.19,1,9.88811,8,0,1,0,0,1,1,1,0,0,1,1,1,0,1,7.916586,1259.881706,3,4,3,5,2,4,3,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,33,10199.44,0,10.81518,16,1,0,0,1,0,1,1,1,1,0,0,0,0,0,66.82313,5880.876863,4,5,5,3,4,5,5,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,45,13216.99,1,8.308668,15,0,0,1,0,0,1,0,1,0,1,1,1,0,0,4.64085,1166.216656,4,4,5,2,2,3,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,80,61544.69,0,10.16994,6,1,1,0,1,1,1,1,0,1,1,0,0,1,1,59.51347,5184.395666,4,4,3,4,3,6,6,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4,70,12621.78,0,2.911116,15,2,0,0,1,0,1,0,0,1,1,1,1,0,1,61.33886,5871.888679,3,3,2,3,2,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,63,67319.27,0,6.362190982,12,1,2,0,1,1,1,0,0,0,1,1,1,0,1,13.59137366,1460.513443,2,3,3,4,4,3,3,4,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
0,19,5156.97,0,11.64392,14,2,0,0,1,0,1,1,1,1,0,0,1,1,1,58.15583,5974.298824,2,2,3,3,3,2,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,49,25435.29,1,12.9775086,11,4,0,1,0,0,1,0,0,1,1,0,0,1,1,8.294910436,1048.128938,2,2,3,2,5,2,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,67,43140.04,0,3.593769,9,0,1,0,0,0,0,1,1,1,0,1,1,0,0,67.5746,6026.66605,4,5,3,4,3,4,5,3,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
3,43,37461.71,1,10.95773,14,1,0,0,0,1,1,1,0,0,0,1,1,0,0,6.306379,1360.253379,4,5,5,5,4,5,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,28,86463.61,0,8.068417,16,1,1,0,1,0,1,0,0,0,0,0,0,1,0,61.91437,5392.876359,4,3,3,3,4,3,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,60,21294.13,0,8.357857,16,1,0,0,1,1,1,0,1,0,1,1,1,0,1,46.12627,4149.822715,3,2,3,3,4,3,3,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
0,83,33855.49,0,14.2471,12,0,0,0,1,0,1,0,1,1,1,1,1,0,0,71.76656,6269.314301,6,5,7,4,3,5,6,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3,69,34943.9,0,9.904571,15,3,0,1,1,0,1,1,0,0,0,1,0,0,1,69.25128,6271.997377,3,3,3,3,3,2,4,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3,34,46533.08,1,11.95689175,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2.640977982,522.7315686,3,2,4,3,2,2,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,47,21028.18,1,14.10578,10,0,1,1,0,1,1,1,1,0,1,0,1,1,1,2.067128,864.371328,4,4,4,3,3,4,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3,82,43826.83,0,6.627375,10,1,2,0,0,0,1,0,1,1,0,1,1,1,1,69.22859,6746.802832,3,4,4,3,5,2,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2,27,31230.32,0,13.3572,18,0,1,0,0,0,1,1,0,1,0,0,0,0,1,55.62125,4855.986258,3,2,3,2,5,4,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2,74,50656.38,0,14.37122,10,0,1,0,1,0,1,1,0,0,1,0,0,0,1,25.11299,2275.551071,3,3,3,4,4,4,3,4,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,78,83480.73,0,7.201881,10,1,1,0,0,1,1,1,0,1,0,1,1,1,0,62.87863,5714.245646,3,4,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1,44,29579.69,1,4.708283677,11,1,0,0,1,0,1,1,0,1,0,0,0,1,1,10.16298067,1204.39272,4,4,4,4,3,3,5,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3,24,56591.47,0,7.924796,15,1,0,0,1,0,1,1,0,0,0,1,1,0,1,65.83332,6300.056458,2,3,3,2,5,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0,65,65242.66,0,8.550845,20,2,1,1,0,0,0,0,1,0,1,0,1,0,1,57.63584,5025.121526,4,3,2,3,4,3,3,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4,71,52458.7,0,11.32763,13,2,1,0,0,1,1,0,0,0,0,0,1,0,1,64.15093,5549.125491,2,3,1,4,5,3,3,3,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,77,20312.0,0,8.286499,5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,52.69236,4224.557626,2,2,3,4,2,3,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,50,28212.68,0,10.87347,13,1,0,0,1,0,0,0,0,0,0,1,1,0,1,36.76838,3270.009915,3,2,4,3,3,3,4,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,87,46680.14,0,8.064148,10,1,0,1,0,0,1,0,1,0,0,0,1,1,0,60.35977,5796.781424,4,5,5,4,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,47,51223.48,0,11.63648,17,1,0,0,1,1,1,1,0,0,0,1,1,1,1,64.74166,6519.801796,3,4,3,3,4,4,3,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
4,60,28894.68,0,5.672909,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,19.91179,2049.799984,2,3,2,3,3,3,4,3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
8,35,33081.5,0,16.2337,16,1,0,0,1,0,1,1,0,1,0,0,0,1,1,53.27752,5477.886159,2,2,4,4,3,4,3,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
6,18,20724.48,0,11.99485,16,1,0,0,1,1,1,0,0,0,1,1,0,1,1,11.36049,1547.496008,3,3,4,4,3,3,4,3,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
1,36,58937.05,1,13.18151,11,2,0,1,0,0,1,0,1,0,0,0,1,1,1,41.90646,4499.020965,2,4,3,4,3,2,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7,70,30207.09,1,0.9952896,10,1,0,0,1,0,1,0,0,0,0,0,1,1,0,15.39419,1911.199623,4,4,4,1,4,2,3,4,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,63,50927.0,1,8.259933,17,2,1,0,0,1,1,1,0,1,1,1,1,1,0,55.73208,5645.707551,3,3,3,3,4,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,74,26826.72,1,8.73874,8,1,0,0,0,0,1,0,0,1,1,1,1,1,0,13.41057,1765.087747,3,3,3,3,3,3,3,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3,48,46769.27,0,16.42412,11,2,1,1,1,0,1,1,1,0,0,0,0,0,0,59.0652,5081.322485,4,4,5,5,4,5,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,61,26699.84,0,8.689995,17,1,1,0,1,1,1,0,0,1,0,0,0,0,1,12.35438,1653.932692,1,1,2,4,3,2,4,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,89,38227.48,1,8.849510435,14,1,0,1,1,1,1,0,0,1,1,0,1,0,1,5.68109955,738.9464573,3,3,3,2,5,2,1,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
3,41,86921.8,0,11.99123,20,0,0,0,0,0,1,0,0,1,1,0,0,1,1,48.71074,4447.513551,6,5,4,5,4,5,6,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,21,41556.64,0,9.351682,10,1,0,1,0,0,1,1,0,1,0,0,0,0,1,68.99606,5992.278257,2,2,3,3,2,4,4,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,31,29981.69,0,8.006529,13,2,0,0,0,1,1,0,0,1,0,0,1,0,1,67.43143,5934.434665,6,5,5,2,3,5,5,4,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
0,24,65243.76,0,10.70987,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,66.52106,5789.412751,4,4,3,3,4,3,3,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,55,14560.64,1,13.87342,15,0,1,1,1,0,0,1,0,1,0,1,1,1,1,52.41439,4901.452536,2,3,4,5,2,3,3,5,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,52,131500.47,1,12.40982989,16,1,1,0,1,1,1,0,0,0,1,0,1,1,0,16.66213522,1943.761302,5,3,4,5,2,5,5,2,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3,49,28065.13,0,11.31682,14,2,0,1,0,1,1,0,0,0,0,0,0,0,1,3.878694,409.0267699,4,3,3,4,3,3,4,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1,79,69833.88,1,8.989878,6,2,0,0,0,0,0,0,0,1,0,1,0,1,0,5.628186,650.4414677,1,2,2,4,3,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,65,20138.55,0,7.645854,8,1,1,0,0,0,0,0,0,1,0,0,1,1,0,57.4079,5754.451842,4,3,3,4,4,3,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4,48,30225.49,0,8.517377,13,1,1,0,0,0,0,1,0,1,0,1,0,0,1,57.2547,4986.869447,4,2,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,86,26534.16,0,7.868660851,11,2,2,0,1,0,1,0,0,0,0,0,1,0,0,7.760290062,740.010722,3,4,3,2,3,3,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4,64,71721.17,0,14.71733435,14,3,1,0,1,0,1,1,0,0,0,0,1,0,1,14.23594392,1507.046722,3,3,4,3,4,3,4,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,89,46337.92,0,8.97713,14,1,0,0,1,0,1,0,1,1,1,1,1,0,1,65.84526,6192.473684,3,3,3,4,3,3,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,27,24045.19,0,14.47410001,17,0,0,0,1,1,1,0,1,0,0,1,0,0,0,3.56722345,617.4480514,2,3,3,2,4,4,3,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
3,89,54862.38,0,6.890953,11,0,0,0,1,1,1,0,0,1,0,0,1,0,1,2.886437,486.381294,4,4,4,4,4,4,4,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,53,18544.26,0,10.12368,14,1,1,0,1,0,1,1,1,0,1,1,0,1,1,63.35816,6069.26126,4,4,3,3,3,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,35,19510.49,1,11.4017,13,0,0,1,0,0,1,1,0,0,0,1,1,0,0,6.582225,886.9671382,4,4,3,5,3,5,4,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2,32,8641.78,1,7.491292,11,1,0,0,0,0,1,1,0,1,0,1,1,0,1,4.023413,1225.408596,4,4,5,4,3,4,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,37,40132.21,0,16.10566,15,2,0,0,1,0,1,1,0,1,1,1,0,1,0,67.78257,6335.816115,2,2,3,5,3,3,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
